id,name,style id,abv,ibu
5202,Climax Extra Special Bitter Ale,5,4,51
5203,Climax Nut Brown Ale,38,3,55
5204,Climax Cream Ale,113,1,38
5206,Climax Helles,91,12,70
5207,Climax Oktoberfest,84,2,49
5208,Climax Doppel Bock,92,0,71
5209,Climax Wheat Ale,116,8,97
5211,Zeno Black Lager,86,7,71
5212,Kerplunk Imperial Chocolate Stout,125,10,4
5213,Beyond The Gates Double IPA,32,1,92
5214,Baltic Porter,25,3,96
5216,Lancaster Limited Triple,61,12,88
5217,Market Alley,33,12,87
5218,Wild Devil Ale,31,6,18
5219,Helios,74,12,1
5220,Rondy Brew 2009,26,1,31
5222,Brewtality Espresso Black Bier,160,6,74
5223,Smooth Hoperator,92,3,95
5224,Michelob Hop Hound Amber Wheat,116,6,43
5225,Haywords 5000,95,1,51
5226,Lakefront IPA,31,7,75
5228,Richbrau Oatmeal Stout,21,4,6
5230,Richbrau Barleywine,35,7,53
5231,Richbrau India Pale Ale,31,7,45
5232,Big Nasty Porter,25,6,84
5233,Old Nick Pale Ale,26,6,52
5234,Griffin Golden Ale,37,11,37
5235,Apache Trout Stout,20,1,77
5236,Wapiti Amber Ale,33,12,16
5237,Superstition Pale Ale,26,9,90
5238,Heffevonom Bavarian Wheat,50,2,3
5239,Horny Toad IPA,31,7,6
5240,Farm Girl Saison,74,7,34
5241,Lift Bridge Pale Ale,26,11,48
5242,Biscotti,66,7,77
5244,Double Mountain Kolsch,144,8,75
5245,Double Mountain Pale Ale,26,0,47
5247,Hop Lava,31,2,33
5248,Double Mountain Altbier,57,4,41
5249,Yuengling Bock Beer,90,6,29
5250,Abbey Extra,64,8,10
5251,Abbey IPA,72,3,35
5252,Barristers Bitter,5,12,85
5253,Sacramento Bock,90,6,31
5254,Brewhouse Lager,95,11,34
5255,Sacramento Nut Brown Ale,38,9,18
5256,Hellsmoke Porter,25,0,46
5257,Wheatley Hills Weizenbock,50,2,73
5258,Long Island Potato Stout,42,8,55
5259,Old Walt Smoked Wit,67,1,84
5260,Harborfields HefeWeizen,50,4,63
5261,Samuel Adams Imperial Stout,43,3,81
5262,Samuel Adams Imperial White,67,6,14
5263,HUB Lager,77,2,57
5264,Hopworks IPA,31,4,10
5265,Velvet ESB,5,12,54
5266,Crosstown Pale Ale,26,1,0
5267,Deluxe Organic Ale,30,12,30
5268,Survival Stout,21,11,33
5269,Hop Juice Double IPA,32,3,12
5270,Renegade IPA,31,8,50
5272,Stinger Wild Honey Wheat,116,0,31
5273,Estes Park Porter,25,7,22
5274,Estes Park Gold,37,6,8
5275,Samson Stout,42,6,8
5276,Trail Ridge Red,33,1,62
5277,Border Gold Oranic Ale,37,12,51
5278,Flying Mouflan,35,5,77
5279,Live Oak Hefeweizen,50,8,94
5280,Live Oak Pilz,77,3,82
5281,Live Oak Pale Ale,26,8,57
5282,Oaktoberfest,84,6,95
5283,Liberation Ale,31,4,58
5284,Sexual Chocolate,43,7,30
5286,Uberhoppy Imperial IPA,32,1,83
5287,Black Cat Stout,42,5,7
5288,Hitman Gold,26,2,53
5289,Valley Brewing London Tavern Ale,10,3,6
5290,Indian Red Ale,33,11,79
5292,Valley Brew Pale Wheat,116,9,86
5293,Ports Pale Ale,26,8,94
5294,Valley Brewing Apricot Ale,121,1,15
5295,Valley Berry Wheat,121,8,25
5296,Fat City Ale,37,5,46
5297,Thunder Hole Ale,38,9,31
5300,Boulevard Irish Ale,22,6,83
5301,Boulevard Maibock,91,11,79
5304,Hoppe Imperial Extra Pale Ale,32,2,21
5305,Gemini Imperial Blended Ale,32,1,18
5306,Victorian IPA,31,3,78
5307,Burning Bird Pale Ale,26,5,76
5308,Lionshead,77,6,38
5309,Lionshead Light,96,11,58
5310,Dubble Fantasy,72,0,31
5311,Flensburger Pilsner,77,3,63
5312,Dundee Pale Bock Lager,91,6,58
5313,Dundee Porter,25,0,94
5314,Dundee Wheat Beer,116,5,99
5315,Dundee Pale Ale,26,5,69
5316,Dundee India Pale Ale,31,4,47
5317,Dundee Festive Ale,141,12,63
5318,Dynamo Copper Lager,92,6,100
5319,Flywheel Bright Lager,95,3,58
5321,Saint Arnold Amber Ale,33,12,75
5322,Elissa IPA,31,2,41
5323,Saint Arnold Spring Bock,90,2,22
5324,Jasparilla,13,3,0
5325,Jever Pilsener,77,1,76
5327,Fauerbach Amber Lager,117,1,46
5328,Gran Met,65,6,57
5329,White Magick of the Sun,116,11,80
5330,Voodoo Love Child,61,3,3
5331,Black Magick,43,10,100
5332,4 Seasons IPA,31,11,79
5333,Big Black Voodoo Daddy,43,5,49
5334,PILZILLA,74,2,21
5336,Fauerbach Export,95,6,94
5339,Hannen Alt,57,6,1
5340,Capital Bavarian Lager,110,10,41
5341,Potbelly Porter,25,2,71
5342,Celebration Wheat,116,5,57
5343,Lucky 393 Grand Cru,66,9,27
5344,Eislin Dubbel,60,3,75
5346,Anne Bonny Irish Stout,165,1,88
5347,Capital Island Wheat,116,9,60
5348,Capital Rustic Ale,33,7,51
5349,Capital Oktoberfest,84,7,1
5350,Capital Prairie Gold,72,4,18
5352,American Brown Ale,38,0,18
5353,McGilligans IPA,31,6,90
5355,The Livery Dunkel Weizen,116,9,68
5356,Double Paw,32,2,39
5357,Ginger Tom,126,6,64
5358,Yorkshire Brown,97,8,45
5360,Hoppy Chick,2,3,72
5361,Cousin Jax,32,12,79
5362,Bourbon Barrel Aged Cousin Jax,32,8,74
5363,The Livery Hefe Weizen,50,8,56
5364,Thoms Special Ale,33,6,7
5365,Old Cedar,157,11,75
5366,Laughing Dragon,33,6,3
5367,Herb Superb,2,6,78
5368,Bluejackets Best,2,9,69
5369,The Livery Kilt Tilter,15,7,31
5370,Maillot Jaune,74,5,61
5371,555 IPA,31,3,0
5372,Verchuosity,66,8,88
5373,Imperial Czech Premium Lager,95,7,68
5374,Sierra Nevada Kellerweis,50,9,8
5375,Local 2,66,8,75
5376,Barrel Aged Synapse ESB,5,7,4
5377,Hopfen Weisse,50,6,48
5378,South County American Ale,33,11,23
5379,South County Munich Dunkel Lager,22,12,74
5380,Brigantine Smoked Porter,25,1,12
5381,Planet Bean Coffee Stout,150,10,55
5382,Big Swell IPA,31,1,12
5383,Maui Coconut Porter,25,11,17
5384,Bikini Blonde Lager,89,2,23
5386,Round Barn Amber Ale,33,1,9
5387,Round Barn Cocoa Stout,20,7,88
5389,Round Barn Summer Wheat,116,5,82
5390,Round Barn Winter Wheat,12,7,81
5391,75 Minute IPA,31,4,86
5392,Six Rivers IPA,31,11,87
5394,3 Monts,131,5,34
5395,Back Road Ale,26,6,11
5396,Belle Gunness Stout,42,6,87
5397,Back Road American Pale Ale,26,11,8
5398,Midwest IPA,31,7,44
5399,Millennium Lager,77,1,39
5400,Maple City Gold,84,8,23
5401,LaConner Pilsener,77,12,31
5897,Estrella Levante Clasica,106,6,38
5403,Goose Island Imperial IPA,32,0,71
5404,Goose Island Midway IPA,31,2,5
5405,Night Stalker,43,0,83
5406,Crooked Tree IPA,31,0,51
5407,El Toro Negro Oatmeal Stout,21,11,29
5408,Tumbleweed IPA,31,4,67
5409,Behemoth Barley Wine,35,9,99
5410,Broodoo,31,5,1
5411,Alpha Klaus Xmas Porter,25,6,19
5412,Munsterfest,84,6,55
5413,Drunk Monk Hefeweizen,50,3,65
5414,Timmermans  Faro,155,10,40
5415,Timmermans Forest Fruit,70,7,29
5416,Timmermans Framboise,70,2,15
5418,Timmermans Gueuze,110,11,43
5419,Timmermans lambicus Blanche,74,1,70
5420,Timmermans Kriek,70,7,13
5422,Descent Imperial Abbey Ale,72,11,98
5423,Anchor Witbier with Brettanomyces,67,8,98
5425,Harpoon Winter Warmer,126,2,45
5426,Imperial Mokah Blended Stout,21,6,78
5427,Firestole Pale 31,26,2,23
5428,Union Jack India Pale Ale,31,9,2
5429,Great Divide Belgica,72,1,4
5430,Great Divide Dunkel Weiss,83,0,13
5431,Great Divide Saison,74,11,4
5432,Restoration Pale Ale,26,6,52
5433,Atomic Raygun Imperial Red,33,7,67
5434,Head Trip,72,4,70
5435,Flashback Anniversary Ale,38,6,37
5436,Cerise,121,4,25
5437,Double Trouble Imperial IPA,32,7,50
5438,Orlando Blonde Ale,26,4,79
5439,Steel Toe Stout,20,7,97
5440,Moosehead Lager,95,12,7
5446,Back Burner Imperial Barley Wine Style Ale,35,2,45
5448,422 Pale Wheat Ale,116,10,64
5449,Holy Mackerel Special Golden Ale,65,4,54
5450,Holy Mackerel Mack In Black,30,1,8
5451,Huckleberry Ale,121,6,93
5452,Sea Dog Raspberry Wheat Ale,116,3,95
5453,Wacko,121,1,99
5454,Black Ops,43,6,21
5456,Schlafly Oktoberfest,84,10,64
5457,Standing Stone Lager,95,1,3
5458,Standing Stone India Pale Ale,31,1,98
5459,Standing Stone Double India Pale Ale,32,11,9
5460,Standing Stone Amber Ale,33,3,12
5461,Standing Stone Hefeweizen,50,11,33
5462,Standing Stone Saison,74,1,94
5463,Standing Stone Nitro Stout,42,12,83
5465,Summer Blonde,37,5,81
5466,River Horse Lager,95,12,90
5467,Hop Hazard,26,0,85
5468,Belgian Freeze Winter Ale,29,4,74
5469,Tripel Horse,61,6,45
5470,River Horse Special Ale,5,6,33
5471,Orchard White,67,5,80
5472,Black Orchard,56,5,38
5473,Saison Rue,74,3,90
5474,Saison De Lente,74,0,78
5475,Trade Winds Tripel,61,5,1
5476,Autumn Maple,123,0,12
5477,Partridge In A Pear Tree,62,8,48
5479,Newport Storm Hurricane Amber Ale,33,8,75
5480,Meantime Coffee,25,3,63
5485,Old Faithful Ale,26,2,35
5486,Cottonwood Endo India Pale Ale,31,6,74
5487,Olde Buzzard Lager,95,10,81
5488,Second Street IPA,31,12,76
5489,South Hampton IPA,31,11,78
5491,Holyoke Dam Ale,26,5,94
5492,Sky High Rye,26,2,97
5493,Genesis,26,8,53
5494,Double White,116,1,87
5496,Hopnoxxxious,32,12,3
5497,Bistro Blonde,37,1,49
5498,Jacobsen Dark Lager,103,5,76
5499,State Street Oatmeal Stout,21,4,81
5500,Bee Sting Honey Rye Ale,119,4,27
5501,Amber Waves,33,11,2
5502,Padawan Pale Ale,26,7,18
5503,Pearl Street Porter,25,11,46
5504,Big Shot Espresso Stout,30,5,18
5505,Tailgate Amber Wave,33,1,15
5506,Tailgate Brown Ale,38,6,12
5507,Tailgate IPA,31,7,64
5508,Tailgate Sweet Stout,20,4,21
5509,Tailgate Light,96,4,86
5510,Tailgate Hefeweizen,50,8,81
5511,Vintage Ale 2008,13,5,66
5512,Tribute Premium Cornish Ale,3,1,56
5513,Proper Job,2,12,35
5514,HSD Hicks Special Draught,3,2,49
5515,Haywards 5000,95,8,29
5516,Peroni Nastro Azzurro,95,7,88
5518,Haywards Black,95,3,72
5521,Indus Pride,33,4,43
5522,Royal Challenge,95,12,6
5523,Knock Out,95,1,70
5524,Haywards 2000,95,2,40
5525,Old Oak Amber Ale,33,1,88
5526,Lightner Creek Lager,95,8,29
5527,Iron Horse Oatmeal Stout,21,2,16
5528,Colorado Trail Nut Brown Ale,38,3,71
5529,Exodus Porter,25,5,44
5530,Sante Fe Pale Ale,26,0,24
5531,Santa Fe Wheat,116,11,18
5532,Santa Fe Nut Brown,38,8,96
5533,State Pen Porter,25,6,99
5534,Santa Fe Stout,107,4,26
5535,Chicken Killer Barley Wine,35,0,53
5536,Fiesta IPA,31,0,51
5537,Freestyle Pilsner,77,10,76
5538,Viszolay Belgian,60,9,27
5540,Weizengold Dunkel,153,2,16
5541,Stiegl Leicht,96,5,15
5542,Paracelsus Zwickl,170,8,1
5543,Ottakringer Helles,110,9,86
5544,Guinness 250th Anniversary Stout,42,6,20
5545,Fahrwasser Fairway Pilsner,77,2,46
5547,Wasatch 1st Amendment Lager,95,7,2
5549,Old Slugger Pale Ale,26,2,77
5550,Nine Men Ale,37,6,9
5551,Benchwarmer Porter,25,3,82
5552,Strike Out Stout,42,3,9
5553,Backyard India Pale Ale,2,4,35
5554,Pride of Milford Special Ale,11,8,41
5555,Apocalypse Cow,32,9,20
5556,Green Monsta Ale,30,11,85
5557,Mokah Imperial Blended Stout,43,9,73
5558,Sculpin India Pale Ale,31,1,28
5559,Bitter Woman in the Rye,119,4,14
5560,Glockenspiel,55,8,1
5562,Black Toad Dark Ale,25,5,48
5563,Hansa Pils,77,7,74
5565,Satsuma Harvest Wit,67,9,33
5566,Miller Genuine Draft 64,96,6,28
5567,Flo IPA,31,3,74
5568,Sunna Wit,67,8,79
5569,Red Rocket Ale,33,7,51
5571,Brooklyn Summer Ale,37,3,96
5572,Aviator Red,33,9,0
5573,Barnstormer Pale Ale,26,6,20
5574,Buffalo Lager,95,5,4
5575,Bird of Prey IPA,2,0,70
5576,Blizzard Bock,90,7,5
5577,Sky Pilot Scotch Ale,15,6,71
5579,Pinnacle Peak Pale Ale,26,6,30
5581,Puget Brown Porter,25,0,23
5582,Bonaventure Pale Ale,26,6,30
5584,The Oracle DIPA,32,4,41
5585,Goofy Foot Summer Wheat,116,5,36
5587,Old Abominable Barley Wine,76,1,43
5589,Heavy Seas The Great Pumpkin Imperial Pumpkin Ale,123,3,60
5590,Hooker Oktoberfest,84,10,94
5591,Terrapin Rye Pale Ale,26,7,0
5592,India Style Brown Ale,38,9,81
5593,SunRay Wheat Beer,116,1,29
5594,Terrapin Golden Ale,113,4,81
5595,13th Anniversary Ale,30,7,44
5596,Manzanita Red,22,4,58
5597,Pine Tar Stout,42,4,36
5598,Willow Wheat,116,9,37
5599,Lodgepole Light,113,6,21
5600,Prescott Pale Ale,26,6,23
5601,Ponderosa IPA,31,11,52
5602,Petrified Porter,25,12,4
5603,Liquid Amber,33,10,14
5604,Peroni,95,3,54
5605,Bud Light Golden Wheat,67,8,13
5606,Tropical Mango,26,6,87
5607,Oak Barrel Stout,42,0,64
5608,Drie Fonteinen Kriek,70,6,75
5609,Elm City Schwarzbier,86,0,96
5610,Ramstein Winter Wheat,92,2,64
5611,Creme Brulee Java Stout,42,11,51
5612,Lake Placid Frostbite Ale,31,4,22
5613,Shiva IPA,31,2,42
5616,Java Head Stout,42,9,28
5618,Otter Creek Imperial India Pale Ale,32,12,92
5621,Derailed Black Cherry Ale,121,6,51
5622,Heavy Seas Big DIPA,32,5,51
5623,Fairweather IPA,31,9,92
5624,Bear Tooth Ale,38,9,99
5625,Wild Country Raspberry Wheat,121,2,11
5626,Alaskan White Ale,67,8,6
5627,Andygator,92,0,83
5628,Red Chair IPA,31,11,90
5629,Cattail Peak,116,8,85
5630,Dark Knight,75,9,79
5631,Urban Wilderness English Pale,1,1,95
5632,Karma,64,7,83
5633,Black Butte XXI,25,9,36
5634,Mirror Mirror,35,11,91
5635,Obliteration I,32,1,14
5636,Obliteration II,32,6,96
5637,Obliteration V,32,5,18
5638,Black Xantus,43,0,66
5640,Black Stallion Oatmeal Stout,21,10,29
5642,50 CAT IPA,31,6,53
5643,Point Of Rocks Pale Ale,26,12,65
5644,Imperial Premium Malt Pilsner,31,12,18
5645,Rock Art IPA,31,5,29
5646,Gouden Carolus Hopsinjoor,72,12,77
5647,Black Rye Bock,90,3,45
5648,Blackened Voodoo,95,1,68
5649,Terrapin Midnight Project Depth Charge Espresso Milk Stout,20,8,18
5650,Mythos Hellenic Lager,82,3,30
5651,Red Brick Double Chocolate Oatmeal Porter,25,12,26
5653,Tarletons Bitters,3,7,16
5655,Smuttynose Pumpkin Ale,123,6,78
5656,Big Slick American Barleywine Ale,35,5,31
5657,Otter Creek Russian Imperial Stout,43,0,74
5658,Big Hop Harvest Ale,31,2,25
5667,Abbaye de St Amand,72,1,2
5668,Wild Goose Pumpkin Patch,123,12,9
5671,Rock Art American Red Ale,33,4,38
5672,The Vermonster,35,9,42
5673,Toaster Imperial Stout,43,3,75
5675,Cosmic Black Witbier,67,10,35
5677,Tournay Black,66,11,11
5678,Hop Mountain,26,3,43
5679,Blacksburger Pils,77,6,47
5680,Big A IPA,32,2,21
5681,3rd Anniversary Ale,32,11,96
5683,Berserker Imperial Stout,43,10,99
5684,Imperial Russian Stout,43,6,1
5685,Howl,95,4,71
5686,Whitetail Golden Ale,37,5,43
5687,DuganA IPA,32,10,45
5688,Golf,50,1,20
5689,Old Salt IPA,31,11,20
5690,Cascade Razberry Wheat,121,8,26
5691,Celtic Copper Ale,33,10,38
5692,Ring Tail Pale Ale,26,5,83
5693,Bad Billy Blond Bock,91,4,13
5694,Cascade Apricot Ale,70,0,93
5695,Cascade Kreik Ale,148,1,26
5697,Cascade Sang Royal,32,0,9
5699,Cucapa Honey Ale,33,9,19
5700,Grain Belt,95,1,12
5702,Punk IPA,31,11,12
5703,Rip Tide,43,10,93
5704,Paradox Speyside,43,1,39
5705,The Physics,5,9,14
5706,Hop Rocker,95,1,13
5707,Hardcore IPA,32,3,13
5708,Trashy Blonde,4,6,98
5709,77 Lager,77,6,44
5710,Dogma,126,0,4
5711,Tokyo,43,5,75
5713,Tactical Nuclear Penguin,43,3,61
5714,Hopsecutioner,31,7,90
5715,Terrapin Coffee Oatmeal Imperial Stout,43,6,74
5716,BackDraft Chocolate Porter,25,2,65
5719,Ridge Runner Barley Wine,164,3,46
5720,King Crimson,22,7,37
5721,Horizon Red Ale,33,5,32
5722,Winter Ale,141,0,80
5723,Stateside Saison,74,9,55
5724,Jai Alai IPA,31,9,3
5725,Maduro Oatmeal Brown Ale,38,12,43
5727,Guava Grove Ale,74,4,88
5728,Big Sound Scotch Ale,15,3,24
5729,Modus Hoperandi,31,0,36
5731,Manheim Stout,42,12,81
5733,Divine Reserve 9,43,5,83
5734,Phoenixx Double ESB,5,9,58
5742,2xIPA,32,5,97
5743,Samuel Adams Noble Pils,77,9,0
5745,Captin Lawrence Pale Ale,26,1,28
5746,Captain Lawrence Xtra Gold,61,2,85
5747,Captin Lawrence Liquid Gold,64,4,15
5748,Captin Lawrence Smoked Porter,25,6,3
5751,Brown Bird Brown Ale,38,3,97
5753,Golden Delicious,61,2,100
5754,LeBleu,21,11,85
5755,Canadian Breakfast Stout,43,5,10
5756,Raging Bitch Belgian IPA,72,3,14
5759,RUMBAH Double Rum Bock,92,5,92
5760,Bathtub Gin Gruit Ale,126,12,83
5762,Weyerbacher India,31,2,30
5764,Squall IPA,32,8,85
5766,Michelob Irish Red,22,4,52
5767,Lucky 13 Mondo Large Red Ale,33,12,57
5768,Buried Hatchet Stout,42,3,85
5769,Vigneronne,70,7,39
5771,Maximus,31,7,89
5772,Plead the 5th Imperial Stout,43,6,38
5773,Southern Pecan,89,10,8
5774,Unfiltered Double Simcoe IPA,32,3,14
5775,Supplication,84,9,38
5776,Arctic Panzer Wolf,32,11,34
5777,Free Loader Double Red IPA,32,2,74
5779,Hop Dam Triple IPA,32,10,35
5780,Frosted Frog Christmas Ale,141,7,77
5781,Fresh Frog Raw Hop Imperial Pale Ale,26,7,28
5788,Silk Porter,25,4,72
5789,Bodacious Black and Tan,133,8,74
5790,Gulden Fraug Belgian Ale,65,10,72
5791,Wild Frog Wheat,50,12,93
5792,Smashing Berry Ale,121,10,13
5793,Smashing Berry Dark,121,3,28
5794,Blackout Stout,43,5,26
5795,Apex,32,3,78
5796,Old Salty,92,0,14
5797,Paradise Porter,25,8,13
5798,Iron Thistle,15,10,12
5799,Tres Blueberry Stout,42,4,56
5800,Fore Smoked Stout,42,5,39
5801,One Oatmeal Stout,21,5,17
5802,Too Cream Stout,20,6,32
5803,Three Guy Off The Scale Barley Wine,35,4,30
5804,Duet,31,1,19
5805,Nelson,31,12,69
5807,Humidor Series Jai Alai Cedar Aged India Pale Ale,31,11,87
5808,Marble India Pale Ale,31,2,68
5809,Mongo Double IPA,32,10,84
5810,Hopportunity Knocks Ale,31,12,58
5811,Legbiter Ale,1,3,67
5813,Barelegs Brew,1,4,49
5816,Manheim Red,33,3,87
5817,Bourbon County Brand Coffee Stout,43,8,68
5819,Weyerbacher Juliet,57,11,37
5820,2x4 India Pale Ale,32,0,62
5821,Brewhouse Coffee Stout,42,0,19
5823,Dundee Stout,42,1,21
5824,Simcoe Single Hop IPA,31,2,62
5825,Kryptonite Imperial IPA,32,3,60
5826,Pine Belt Pale Ale,26,1,20
5827,Batch 666,141,10,16
5828,471 IPA,32,9,58
5832,Nit Wit,67,12,75
5834,Harpoon Leviathan,32,4,77
5835,Full Moon Pale Rye Ale,119,7,14
5836,Rio Blanco Pale Ale,26,6,14
5837,Hitachino Nest XH,30,12,100
5838,Ise Kadoya Stout,42,6,73
5839,Wells Banana Bread Beer,121,2,53
5840,Allagash Fluxus 09,74,6,20
5841,HotRod Red,22,0,41
5842,Old BullDog Extra Special,30,10,51
5843,One,65,3,95
5847,Conundrum Red Ale,33,6,45
5848,Oasis,31,10,73
5849,Hudson Pale Ale,26,2,88
5850,Yakima Glory,41,6,89
5851,Irish Amber,22,7,95
5854,Fall Festivus Ale,33,3,4
5855,Little Scrapper IPA,31,8,86
5856,Christmas Ale,38,9,34
5858,Old Jubilation Ale,14,10,20
5859,Fresh Hops Pale Ale,26,11,97
5860,Oktoberfest,84,5,48
5861,Sour Cherry Imperial Stout,43,6,60
5862,Foreign Extra Stout,24,5,78
5863,Sweet Action,113,6,18
5865,Imperial Nut Brown,38,1,97
5866,Alta Gracia Coffee Porter,46,9,41
5868,Triple,61,8,83
5869,Corona Light,96,0,44
5871,Loakal Red,33,4,5
5872,Kingfisher Premium,96,10,11
5874,Coffee Stout,42,5,36
5875,Pale Ale,26,6,62
5876,Baltika 6,106,7,89
5877,Firewater Indian Pale Ale,31,12,72
5878,Guinness Draught,23,7,96
5879,Summer Teeth,58,0,65
5880,Dank,34,10,82
5881,Dos Perros,38,4,17
5882,Pale Ale,30,2,34
5883,Hefeweizen,50,9,46
5884,Sly Rye Porter,46,10,43
5885,Onward Stout,42,4,12
5886,Dark Element,127,12,66
5887,Finest Bitter,3,10,34
5888,FA,4,8,2
5889,IPA,2,7,67
5890,Dark Mild,11,0,59
5891,2008 Culture Beer,3,6,56
5892,Iron Rail IPA,2,10,80
5893,Black Creek Porter,130,4,76
5894,Vivant Tripel,61,0,36
5895,Watershed IPA,30,1,25
5896,Watershed IPA,30,2,82
5898,Estrella Levante Especial,106,4,88
5900,Koshihikari Echigo Beer,132,4,100
5901,Full Boar,132,6,34
5902,The Public,26,9,84
5903,Abita Amber,82,2,68
5905,Abita Golden,95,3,36
5906,Abita Light Beer,96,3,70
5907,Abbey Ale,1,9,23
5908,Wheat,82,12,38
5909,Triple Citra Hopped Satsuma Wit,121,8,71
5910,Honey Rye Ale,128,7,80
5911,Strawberry,121,10,21
5912,Satsuma Wit,121,3,77
5913,Abhi beer,89,8,9
5914,Ambr,132,5,58
5915,Corona Extra,28,6,80
5916,White rabbit,30,1,23
5917,Winter Warmer,42,10,80
